words,tags
Lập biên_bản huỷ hoá_đơn điện_tử theo Nghị_định 51/2010/NĐ-CP,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Vào phân hệ Quản_lý hoá_đơn , tab Xoá hoá_đơn .",O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O
"Nhấn_Thêm , chọn Lập biên_bản điện_tử .",O O O O O O O
Hoặc nếu đã lập Chứng_từ xoá hoá_đơn thì nhấn Lập biên_bản điện_tử tại cột Số biên_bản trên dòng Chứng_từ xoá hoá_đơn tương_ứng .,O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE O O
Thiết_lập khoảng thời_gian tìm_kiếm hoá_đơn muốn lập biên_bản huỷ .,O O O O B-VOUCHER_TYPE O O O O O
Chọn hoá_đơn và nhấn Đồng_ý .,O B-VOUCHER_TYPE O O O O
"Khai_báo các thông_tin của người mua , người bán và nhập Lý_do huỷ .",O O O O O O O O O O O O O O
Nhấn_Ký điện_tử để ký lên Biên_bản huỷ hoá_đơn .,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Nhấn_Cất và gửi để gửi biên_bản huỷ hoá_đơn cho khách_hàng .,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Lưu_ý : Trường_hợp chưa gửi ngay biên_bản cho khách_hàng thì nhấn Cất , sau đó vào tab Xoá hoá_đơn , nhấn chuột phải và chọn Gửi biên_bản để gửi cho khách_hàng .",O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O
Nhập tên và địa_chỉ email của người nhận và nhấn Gửi .,O O O O O O O O O O O O
Lưu_ý : Có_thể thiết_lập nội_dung email Gửi biên_bản huỷ hoá_đơn cho khách_hàng theo nhu_cầu .,O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Xem hướng_dẫn tại đây .,O O O O O
Người mua khi nhận được email có_thể ký số lên Biên_bản và chương_trình sẽ tự_động cập_nhật chữ_ký của người mua vào Biên_bản huỷ hoá_đơn của người bán trên phần_mềm MISA SME .,O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
Người mua khi nhận được email thì ký số vào biên_bản :,O O O O O O O O O O O O
Người bán mở Biên_bản huỷ hoá_đơn trên MISA SME lên và nhấn OK trên câu thông_báo .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
Chương_trình sẽ cập_nhật chữ_ký của người mua vào Biên_bản huỷ hoá_đơn của người bán .,O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
"Phần_mềm sẽ cập_nhật trạng_thái biên_bản là "" Khách_hàng đã ký "" để người bán biết .",O O O O O O O O O O O O O O O O
"Trường_hợp hệ_thống chưa cập_nhật trạng_thái biên_bản huỷ , nhấn Cập_nhật biên_bản huỷ từ MISA meInvoice .",O O O O O O O O O O O O O O O O
Các biên_bản huỷ khách_hàng đã ký sẽ được đồng_bộ về SME .,O O O O O O O O O O O O
"Lưu_ý : Nếu muốn sửa / xoá Biên_bản huỷ hoá_đơn đã được ký điện_tử , cần đăng_nhập vào website meInvoice và thực_hiện theo hướng_dẫn tại đây .",O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
Lập biên_bản huỷ hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP.,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Vào phân hệ Hoá_đơn điện_tử , tab Huỷ hoá_đơn .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE O
"Nhấn_Thêm , chọn Lập biên_bản huỷ điện_tử .",O O O O O O O O
Các thao_tác tiếp_theo thực_hiện tương_tự như đối_với hoá_đơn NĐ 51 .,O O O O O O O B-VOUCHER_TYPE O O O
Lưu_ý :,O O
Phần_mềm cho_phép Xoá biên_bản trong trường_hợp biên_bản chưa gửi người mua hoặc đã gửi nhưng người mua chưa ký điện_tử .,O O O O O O O O O O O O O O O O O O O O O
Không_thể xoá biên_bản huỷ hoá_đơn đã có đầy_đủ chữ_ký số của bên bán và bên mua .,O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O
Lập và phát_hành hoá_đơn điều_chỉnh,O O O B-VOUCHER_TYPE O
"Cho_phép khách_hàng lập và phát_hành hoá_đơn điều_chỉnh trong trường_hợp hoá_đơn đã lập và gửi cho người mua , đã giao hàng_hoá , cung_ứng dịch_vụ , người bán và người mua đã kê_khai thuế ; Hoặc phát_sinh giảm_giá hàng bán do sản_phẩm , hàng_hoá không đúng quy_cách , chất_lượng trong hợp_đồng kinh_tế , trong cam_kết .",O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
Hướng_dẫn trên phần_mềm,O O O
Đối_với hoá_đơn điện_tử theo nghị_định 51/2010/NĐ-CP,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Xem phim hướng_dẫn,O O O
Tải phim hướng_dẫn : Tại đây ( Xem hướng_dẫn tải phim ),O O O O O O O O O O O O
Chức_năng Phát_hành HĐ điện_tử cho hoá_đơn điều_chỉnh chỉ có_thể thực_hiện được khi có kết_nối internet .,O O O O O B-VOUCHER_TYPE O O O O O O O O O O
Kế_toán phải được phân_quyền trên phân hệ Nghiệp_vụ / Bán hàng / Xuất hoá_đơn trên chi_nhánh và sổ đang làm_việc thì mới có_thể thực_hiện được chức_năng này .,O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O
Xem hướng_dẫn phân_quyền tại đây .,O O O O O O
"Vào phân hệ Bán hàng , tại tab Xuất hoá_đơn .",O O O O O O O O O B-VOUCHER_TYPE O
Nhấn_Thêm \ Hoá_đơn điều_chỉnh ( hoặc nhấn chuột phải và chọn Hoá_đơn điều_chỉnh ) .,O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O
Chọn hoá_đơn được điều_chỉnh,O B-VOUCHER_TYPE O O
"Trên giao_diện Hoá_đơn điều_chỉnh , nhấn vào biểu_tượng kính_lúp .",O O B-VOUCHER_TYPE O O O O O O O
Thiết_lập điều_kiện tìm hoá_đơn và nhấn Lấy dữ_liệu .,O O O B-VOUCHER_TYPE O O O O O
Chọn hoá_đơn muốn điều_chỉnh và nhấn Đồng_ý .,O B-VOUCHER_TYPE O O O O O O
Lưu_ý,O
Kế_toán có_thể chọn nhanh hoá_đơn bằng cách nhấn vào biểu_tượng mũi_tên .,O O O O B-VOUCHER_TYPE O O O O O O O
"Chương_trình chỉ lấy lên những hoá_đơn đã phát_hành hoá_đơn điện_tử và có loại là Hoá_đơn bán hàng trong nước , Hoá_đơn bán hàng đại_lý bán đúng giá , Hoá_đơn giảm_giá hàng bán , Hoá_đơn trả lại hàng mua .",O O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O
"Chương_trình sẽ tự_động lấy lên các thông_tin chung của hoá_đơn gốc , kế_toán có_thể sửa lại các thông_tin này ( nếu cần ) .",O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O
"Sau đó , nhập lý_do điều_chỉnh hoá_đơn .",O O O O O O B-VOUCHER_TYPE O
Chọn loại hoá_đơn điều_chỉnh .,O O B-VOUCHER_TYPE O O
"Khai_báo thông_tin điều_chỉnh hoá_đơn : Mã hàng , số_lượng , Đơn_giá , Chiết_khấu , ...",O O O B-VOUCHER_TYPE O O O O O O O O O O O
"Đối_với hoá_đơn điều_chỉnh tăng , kế_toán có_thể chọn được mã quy_cách cho từng mã hàng .",O B-VOUCHER_TYPE O O O O O O O O O O O O O O
Đối_với hoá_đơn điều_chỉnh giảm :,O B-VOUCHER_TYPE O O O
"Với mã hàng có trên hoá_đơn gốc , kế_toán có_thể chọn mã quy_cách cho từng mã hàng .",O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O
"Với mã hàng không có trên hoá_đơn gốc , kế_toán không chọn được mã quy_cách cho các mã hàng này .",O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O
Với hoá_đơn điều_chỉnh giảm cho Hoá_đơn giảm_giá hàng bán thì kế_toán không chọn được mã quy_cách cho các mã hàng .,O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O
Nhấn_Cất .,O O
"Nhấn_Phát hành hoá_đơn điện_tử , việc phát_hành hoá_đơn điều_chỉnh tương_tự như phát_hành hoá_đơn điện_tử thông_thường .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
Tham_khảo cách phát_hành hoá_đơn điện_tử tại đây .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Sau khi lập hoá_đơn điều_chỉnh , trạng_thái của hoá_đơn sẽ là hoá_đơn điều_chỉnh trên danh_sách Xuất hoá_đơn và danh_sách Hoá_đơn điện_tử .",O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Hoá_đơn điều_chỉnh khi in ra sẽ có thêm thông_tin Điều_chỉnh cho hoá_đơn số ... và lý_do điều_chỉnh .,B-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE O O O O O O
"Đối_với hoá_đơn điều_chỉnh tăng hoặc điều_chỉnh giảm , kế_toán cần phải thực_hiện lập chứng_từ để hạch_toán các bút_toán tương_ứng với thông_tin cần điều_chỉnh như : hạch_toán tăng , giảm doanh_thu , giá_vốn ...",O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Đối_với hoá_đơn điện_tử theo nghị_định 123/2020/NĐ-CP.,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Xem hướng_dẫn chi_tiết tại đây,O O O O O
"Trên giao_diện lập hoá_đơn điều_chỉnh , chương_trình cho_phép kế_toán khai_báo khoản chiết_khấu của từng vật_tư hàng_hoá , tương_tự như khi lập chứng_từ bán hàng .",O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O
"Từ MISA SME 2022 - R21 , chương_trình cho_phép người dùng lập chứng_từ từ hoá_đơn điều_chỉnh , thuận_tiện cho việc hạch_toán , điều_chỉnh các nghiệp_vụ tăng / giảm_phát sinh .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Tải hoá_đơn điện_tử đã phát_hành,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
Mô_tả nghiệp_vụ,O O
Tải phim hướng_dẫn tại đây .,O O O O O O
Xem hướng_dẫn tải phim .,O O O O O
Chức_năng này chỉ có_thể thực_hiện được khi có kết_nối internet .,O O O O O O O O O O O
Kế_toán phải được phân_quyền Tải hoá_đơn trên chi_nhánh và sổ đang làm_việc thì mới có_thể thực_hiện được chức_năng này .,O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O
"( Chi_tiết hướng_dẫn phân_quyền , xem tại đây )",O O O O O O O O O
Đối_với hoá_đơn điện_tử theo Nghị_định 51/2010/NĐ-CP,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Kế_toán có_thể tải hoá_đơn điện_tử bằng 1 trong 2 cách sau :,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
Tải từng hoá_đơn điện_tử,O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Vào phân hệ Hoá_đơn điện_tử ,",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Chọn tab Hoá_đơn điện_tử .,O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Chọn mục Đã phát_hành : chương_trình lấy lên danh_sách các hoá_đơn điện_tử đã được phát_hành .,O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
"( Hoặc có_thể chọn các mục chi_tiết như : Chưa gửi cho KH , Đang gửi cho KH , Gửi bị lỗi , Đã gửi HĐ cho KH chương_trình sẽ lấy lên các hoá_đơn điện_tử có trạng_thái tương_ứng ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Thiết_lập điều_kiện lọc tìm hoá_đơn điện_tử cần tải về và nhấn Lấy dữ_liệu .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
"Chọn hoá_đơn trên danh_sách , sau đó nhấn Tải hoá_đơn điện_tử .",O B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Chọn thư_mục lưu hoá_đơn được tải về .,O O O O O O O O
Có_thể xem trước nội_dung hoá_đơn trước khi tải về bằng cách nhấn Xem hoá_đơn .,O O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O
Nhấn Thực_hiện .,O O O
"Mở thư_mục lưu hoá_đơn tải về trên máy_tính , giải nén file để lấy thông_tin hoá_đơn điện_tử đã phát_hành cần lưu_trữ .",O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Tải hàng_loạt hoá_đơn điện_tử,O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Vào phân hệ Hoá_đơn điện_tử , chọn tab Hoá_đơn điện_tử .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Chọn mục Đã phát_hành,O O O O
"( Hoặc có_thể chọn các mục chi_tiết như : Chưa gửi cho khách_hàng , Đang gửi cho khách_hàng , Gửi bị lỗi , Đã gửi hoá_đơn cho khách_hàng )",O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O
Nhấn chuột phải tại màn_hình danh_sách và chọn Tải hoá_đơn điện_tử hàng_loạt .,O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
Thiết_lập điều_kiện tìm_kiếm các hoá_đơn điện_tử cần tải về .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
Chọn thư_mục lưu hoá_đơn được tải về bằng cách nhấn vào biểu_tượng,O O O O O O O O O O O O
Tích chọn các hoá_đơn cần tải về .,O O O B-VOUCHER_TYPE O O O O
Có_thể xem trước nội_dung hoá_đơn trước khi tải về bằng cách nhấn Xem hoá_đơn hoặc nhấn Xem hoá_đơn đã chọn để xem trước nội_dung của tất_cả các hoá_đơn đã chọn cùng lúc .,O O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE O O O O O
Đối_với hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
( Lưu_ý : Cho_phép tải với những hoá_đơn ở trạng_thái Đã phát_hành - đối_với hoá_đơn không mã hoặc Đã cấp mã - đối_với hoá_đơn có mã CQT ),O O O O O O O B-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O O
Chương_trình đáp_ứng tải hàng_loạt đồng_thời hoá_đơn điện_tử theo NĐ 123 và NĐ 51 .,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
"Trên form chọn hoá_đơn tải hàng_loạt , người dùng có_thể phân_biệt được 2 loại hoá_đơn này thông_qua cột Mẫu_số ( Hoá_đơn theo NĐ 123 để trống cột mẫu_số ) .",O O O B-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O O O
Xem báo_cáo hoá_đơn điện_tử,O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Cho_phép lập báo_cáo tình_hình sử_dụng hoá_đơn theo tháng / quý , để in và nộp cho cơ_quan thuế .",O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O
Các bước thực_hiện,O O O
"Vào phân hệ Hoá_đơn điện_tử \ tab Quy_trình , nhấn Báo_cáo .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
Nhấn_Thêm .,O O
Chọn kỳ tính thuế .,O O O O O
"Nhấn_Đồng ý , chương_trình sẽ tự_động lấy dữ_liệu lên báo_cáo căn_cứ vào thông_báo phát_hành và tình_hình sử_dụng hoá_đơn tại doanh_nghiệp .",O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O
"Nhấn_In , sau đó chọn chức_năng Xuất_khẩu XML để nộp báo_cáo hoặc nhập_khẩu vào phần_mềm HTKK .",O O O O O O O O O O O O O O O O O
"Sau khi xuất_khẩu xong , thực_hiện nộp báo_cáo cho cơ_quan thuế .",O O O O O O O O O O O O
Người mua hàng tra_cứu hoá_đơn điện_tử .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Cho_phép khách_hàng tra_cứu thông_tin hoá_đơn điện_tử đã phát_hành được người bán gửi qua email .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
Xem hướng_dẫn chi_tiết tại đây .,O O O O O O
"Lưu_ý : Ngoài_ra , nếu cả người mua và người bán đều sử_dụng dịch_vụ hoá_đơn điện_tử MeInvoice.vn , thì người mua có_thể sử_dụng hoá_đơn điện_tử nhận từ người bán để lập chứng_từ một_cách tự_động , giúp tiết_kiệm thời_gian nhập liệu .",O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O
Thiết_lập ký số,O O O
Phần_mềm giúp người dùng thiết_lập cách_thức ký số của đơn_vị sử_dụng hoá_đơn điện_tử theo Nghị_định 51/2010/NĐ-CP hoặc hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP thông_qua 1 trong 3 hình_thức sau :,O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
Sử_dụng chữ_ký số eSign : Phần_mềm đáp_ứng ký điện_tử chữ_ký số_từ xa MISA eSign .,O O O O O O O O O O O O O O O
( Đáp_ứng từ phiên_bản MISA SME 2022 R 17 ),O O O O O O O O O O
Sử_dụng chữ_ký số HSM : Chương_trình cho_phép ký điện_tử thông_qua máy_chủ HSM của đơn_vị cung_cấp dịch_vụ .,O O O O O O O O O O O O O O O O O
Sử_dụng USB Token : Người dùng ký trực_tiếp qua USB Token .,O O O O O O O O O O O O
"Lưu_ý : Phải thực_hiện thiết_lập ký số cho từng Dữ_liệu kế_toán , từng máy_tính và từng chi_nhánh độc_lập .",O O O O O O O O O O O O O O O O O O O
Bắt_đầu thiết_lập ký số,O O O O
"Vào phân hệ Hoá_đơn điện_tử , chọn Thiết_lập ký số .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
Hoặc vào menu Hệ_thống \ Thiết_lập ký số,O O O O O O O O
Chọn hình_thức ký số áp_dụng,O O O O O
Dịch_vụ chữ_ký số điện_tử từ xa eSign,O O O O O O O
"Từ MISA SME 2022 - R17 , người dùng có_thể kết_nối chữ_ký số điện_tử từ xa MISA eSign , hỗ_trợ ký điện_tử khi phát_hành lần_lượt từng hoá_đơn hoặc hàng_loạt hoá_đơn ; biên_bản điều_chỉnh hoá_đơn , biên_bản huỷ hoá_đơn .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Lưu_ý : Để sử_dụng hình_thức này , đơn_vị phải mua và được cấp tài_khoản chữ_ký số_từ xa MISA eSign .",O O O O O O O O O O O O O O O O O O O O
Kết_nối dịch_vụ chữ_ký số_từ xa MISA eSign,O O O O O O O
"Lưu_ý : Với tài_khoản MISA ID có thiết_lập bảo_mật 2 lớp , người dùng cần thực_hiện thêm bước nhập mã OTP nhận được từ Ứng_dụng xác_thực .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Nếu đơn_vị có từ 02 chứng_thư số có hiệu_lực trở lên , người dùng chọn 01 chứng_thư số trong danh_sách .",O O O O O O O O O O O O O O O O O O O O O
Nhấn_Đồng ý,O O
"Với chi_nhánh chỉ có 01 chứng_thư số , chương_trình tự_động ngầm định chọn chứng_thư số duy_nhất đó để kết_nối .",O O O O O O O O O O O O O O O O O O O O
"Nếu đã có chứng_thư mới , nhưng chưa thấy hiển_thị trong danh_sách , nhấn Lấy chứng_thư số mới nhất .",O O O O O O O O O O O O O O O O O O O O
Thông_báo đã kết_nối đến eSign,O O O O O
Ký thông_qua máy_chủ HSM,O O O O
"Lưu_ý : Để sử_dụng hình_thức này , đơn_vị phải mua và được cấp tài_khoản chữ_ký số HSM của đơn_vị cung_cấp dịch_vụ .",O O O O O O O O O O O O O O O O O O O O O O
Kết_nối dịch_vụ chữ_ký số HSM,O O O O O
Nhà_cung_cấp VNPT,O O
Nhà_cung_cấp Cyberlotus,O O
Nhà_cung_cấp Soft_Dreams ( Chỉ áp_dụng ký điện_tử cho HĐ phát_hành theo NĐ 123 ),O O O O O O O O O O O O O O
Thông_báo đã kết_nối đến HSM,O O O O O
Ký trực_tiếp qua USB token,O O O O O
"Ký trên máy_tính hiện_tại : Với hình_thức này , mỗi máy_tính muốn ký điện_tử đều phải cắm USB Token trực_tiếp vào máy_tính , áp_dụng với đơn_vị có 1 hoặc ít máy_tính cùng thực_hiện ký điện_tử lên hoá_đơn .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O
"Ký thông_qua máy_chủ : Với hình_thức này , chỉ cần cắm USB Token vào máy_chủ , các máy trạm kết_nối với máy_chủ để ký điện_tử , áp_dụng với đơn_vị có nhiều máy_tính cùng thực_hiện ký điện_tử lên hoá_đơn .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O
"Sau khi thiết_lập ký số , kế_toán có_thể ký số lên hoá_đơn điện_tử và các chứng_từ , báo_cáo theo hình_thức ký số đã thiết_lập .",O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O
Thiết_lập máy_chủ ký số,O O O O
Sau khi cài_đặt công_cụ thiết_lập máy_chủ ký số .,O O O O O O O O O
Nhấn biểu_tượng MISA SignedService trên màn_hình Desktop .,O O O O O O O O
Chọn chứng_thư số sử_dụng .,O O O O O
Nếu dùng chứng_thư số USB Token : cần cắm USB Token vào máy_tính .,O O O O O O O O O O O O O O
Nếu dùng chứng_thư số Server : chương_trình sẽ yêu_cầu nhập mã PIN của chứng_thư số .,O O O O O O O O O O O O O O O O
Nhấn_Chạy / Tiếp_tục .,O O O O
"Để ẩn giao_diện thiết_lập ký số , nhấn biểu_tượng dấu trừ .",O O O O O O O O O O O O
"Sau khi thiết_lập máy_chủ ký số lần đầu , Kế_toán cần nhấn biểu_tượng dấu trừ chứ không nhấn Đóng hoặc biểu_tượng dấu X vì sẽ làm công cụ bị tắt , không_thể ký số được .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Từ lần sau , mỗi khi khởi_động máy_tính , công_cụ thiết_lập ký số sẽ tự_động chạy ngầm , Kế_toán không cần mở lại nữa .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Nếu muốn chọn sang chứng_thư số khác thì sau khi chọn chứng_thư số mới , kế_toán cần đóng công_cụ ( nhấn Đóng hoặc nhấn biểu_tượng dấu X ) , sau đó bật lại và nhấn Chạy / Tiếp_tục .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Chức_năng Phát_hành hoá_đơn điện_tử cho hoá_đơn điều_chỉnh chỉ có_thể thực_hiện được khi có kết_nối internet .,O O B-VOUCHER_TYPE I-VOUCHER_TYPE O B-VOUCHER_TYPE O O O O O O O O O O
Đối_với hoá_đơn điện_tử theo nghị_định 123/2020/NĐ-CP,O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Lập đăng_ký / thay_đổi thông_tin sử_dụng hoá_đơn điện_tử,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE
Cho_phép lập tờ khai đăng_ký sử_dụng hoá_đơn điện_tử theo đúng quy_định tại NĐ 119 / NĐ-CP,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
Lưu_ý : Mẫu này chỉ được sử_dụng khi Nghị_định 119 chính_thức có hiệu_lực áp_dụng .,O O O O O O O O O O O O O O O
"Lưu_ý : Trước khi lập tờ khai đăng_ký sử_dụng hoá_đơn điện_tử , kế_toán phải cắm USB token của đơn_vị vào máy_tính để phục_vụ cho việc đăng_ký chứng_thư số sử_dụng .",O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O
"Vào phân hệ Quản_lý hoá_đơn \ tab Đăng_ký sử_dụng hoá_đơn , nhấn Thêm .",O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O
Khai_báo các thông_tin chi_tiết của tờ khai đăng_ký sử_dụng hoá_đơn điện_tử :,O O O O O O O O O B-VOUCHER_TYPE O O
Tại cột Chọn chứng_thư số : Nhấn_Chọn để chọn chứng_thư số sử_dụng .,O O O O O O O O O O O O O
"Tại cột Hình_thức đăng_ký : Chọn hình_thức đăng_ký là Thêm mới , Gia_hạn hay Ngừng sử_dụng .",O O O O O O O O O O O O O O O O O
Nhấn_Cất hoặc Nhấn_Cất & In để in tờ khai đăng_ký / thay_đổi thông_tin sử_dụng hoá_đơn điện_tử .,O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Cập_nhật trạng_thái hoá_đơn từ meInvoice.vn,O O B-VOUCHER_TYPE O O
Giúp cập_nhật được ngay trạng_thái mới nhất của hoá_đơn trên phần_mềm meInvoice.vn ( bản meInvoice Desktop và meInvoice Web ) về phần_mềm MISA SME.NET.,O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O O O
Vào phân hệ Hoá_đơn điện_tử \ tab Hoá_đơn điện_tử .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Chọn_Cập nhật trạng_thái từ meInvoice .,O O O O O O
Kết_nối với phần_mềm meInvoice.vn ( nếu trước đó chưa thực_hiện kết_nối ) .,O O O O O O O O O O O O O
Chương_trình sẽ tự_động cập_nhật trạng_thái của các hoá_đơn trên MISA SME.NET theo trạng_thái trên meInvoice.vn bao_gồm :,O O O O O O O B-VOUCHER_TYPE O O O O O O O O O
"Trạng_thái phát_hành hoá_đơn : Đã phát_hành , Phát_hành lỗi .",O O B-VOUCHER_TYPE O O O O O O O
Trạng_thái khách_hàng đã nhận hoá_đơn .,O O O O B-VOUCHER_TYPE O
Cập_nhật trên các tab : Phân hệ Hoá_đơn điện_tử \ tab Hoá_đơn điện_tử ; Phân hệ Bán hàng \ tab Xuất hoá_đơn ; Phân hệ Kho \ tab Chuyển kho .,O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O
