words,tags
"Thiết_lập điều_kiện tìm_kiếm lệnh sản_xuất , sau đó nhấn Lấy dữ_liệu .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
"Ngày 8/1 , xuât gửi đại_lý X bán 8.000 thành_phẩm .",B-DATE I-DATE O O O O O O O O O
Nộp hồ_sơ điện_tử .,O O O O
Tải hoá_đơn : cho_phép thực_hiện chức_năng Tải hoá_đơn điện_tử / Tải hoá_đơn điện_tử hàng_loạt .,O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O
Chuyển_khoản cho vay dài_hạn thành vốn góp : 3.000 triệu đồng .,O O O O O O O O B-MONEY I-MONEY I-MONEY O
"Chi_phí vận_chuyển thang_máy từ Hải_Phòng về công_trình là 9 triệu đồng , đã trả bằng tiền_mặt .",O O O O O O O O B-MONEY I-MONEY I-MONEY O O O O O O
Chương_trình sẽ tự_động cập_nhật trạng_thái của các hoá_đơn trên MISA SME.NET theo trạng_thái trên meInvoice.vn bao_gồm :,O O O O O O O B-VOUCHER_TYPE O O O O O O O O O
Xuất vật_tư sửa_chữa L có trị_giá xuất kho 50.000.000 đồng cho công_ty M mượn tạm_thời .,O O O O O O O O B-MONEY I-MONEY O O O O O O
Doanh_nghiệp ABC áp_dụng phương_pháp kê_khai thường_xuyên để hạch_toán hàng tồn_kho có số_liệu như sau về kết_quả kiểm_kê vào thời_điểm 31/12/2020 .,O O O O O O O O O O O O O O O O O O O B-DATE O
"Ngày 10/10 , khách_hàng thanh_toán số nợ trước_kia bằng tiền_mặt , phiếu thu số 016/10 , số tiền 25.000.000 đồng .",B-DATE I-DATE O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O B-MONEY I-MONEY O
Có_thể tự thiết_lập nội_dung email theo nhu_cầu theo hướng_dẫn tại đây .,O O O O O O O O O O O O
"Chương_trình sẽ tự_động liệt_kê các đối_tượng vừa là khách_hàng , vừa là nhà_cung_cấp có phát_sinh công_nợ cần bù_trừ theo điều_kiện đã thiết_lập .",O O O O O O O O O O O O O O O O O O O O O O O
"Nhấn_Nộp thuế , phần_mềm tự_động sinh ra chứng_từ Chi tiền gửi nộp thuế GTGT hàng nhập_khẩu .",O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O
Giới_thiệu những điểm mới về Nghị_định 123/2020/NĐ-CP,O O O O O O O
Lập chứng_từ mua hàng từ chứng_từ bán hàng,O O O O O O O O
Lập và phát_hành phiếu xuất kho gửi bán đại_lý,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Trên thanh menu của phân hệ Hoá_đơn điện_tử , chọn chức_năng NĐ123 - Thiết_lập gửi email đồng_thời cho hoá_đơn",O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE
Có_thể xem trước nội_dung hoá_đơn trước khi tải về bằng cách nhấn Xem hoá_đơn hoặc nhấn Xem hoá_đơn đã chọn để xem trước nội_dung của tất_cả các hoá_đơn đã chọn cùng lúc .,O O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE O O O O O
Khởi tạo_mẫu hoá_đơn từ bộ mẫu có sẵn,O O B-VOUCHER_TYPE O O O O O
Trường_hợp Hàng_hoá đã có trong danh_mục hàng_hoá nhưng vẫn không lấy được thông_tin lên chứng_từ mua hàng là do cách đặt Mã_Hàng_hoá và Tên hàng_hoá giữa người mua và người bán không trùng khớp nhau .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Sau khi phát_hành hoá_đơn điện_tử thành_công , chương_trình sẽ tự_động cập_nhật trạng_thái phát_hành của hoá_đơn điện_tử trên danh_sách thành Đã phát_hành .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O B-VOUCHER_TYPE O O O O O O O
"Tiền_lương nhân_công phải trả trong quá_trình sửa_chữa là 20.000.000 đồng , các khoản trích theo lương 24% .",O O O O O O O O B-MONEY I-MONEY O O O O O O O O
Lập biên_bản huỷ hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP.,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Thiết_lập quy_tắc lấy dữ_liệu từ phần_mềm quản_lý nhà_hàng về phần_mềm kế_toán chỉ cần thực_hiện một lần cho mỗi dữ_liệu kế_toán .,O O O O O O O O O O O O O O O O O O O O O
Gửi hoá_đơn lên EasyInvoice :,O B-VOUCHER_TYPE O O O
Nộp thuế hàng nhập_khẩu bằng tiền_mặt .,O O O O O O O
"Người dùng khởi tạo_mẫu hoá_đơn theo cả 2 hình_thức trên meInvoice , cụ_thể :",O O O O B-VOUCHER_TYPE O O O O O O O O O
Nhấn_Lập thông_báo,O O
"Cọc tròn : 120 cái , đơn_giá trước thuế 5.000.000 đồng / cái .",O O O O O O O O O B-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE I-UNIT_PRICE O
Bắt_đầu sử_dụng hoá_đơn điện_tử theo nghị_định 123/2020/NĐ-CP,O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Năm 2013 , Liên_doanh X bị một khách_hàng kiện do cung_cấp hàng_hoá với chất_lượng kém .",B-DATE I-DATE O O O O O O O O O O O O O O
"Lập tờ khai đăng_ký sử_dụng hoá_đơn CÓ MÃ của cơ_quan thuế ( hoặc Lập tờ khai đăng_ký sử_dụng hoá_đơn "" Không có mã "" ) .",O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O
"Vào phân hệ Mua hàng \ tab Đơn mua hàng , chọn chức_năng Thêm .",O O O O O O O O O O O O O O O
"Vì_vậy , Từ MISA SME - phiên_bản R 14.1 ra_mắt tính_năng mới : Tra_cứu mặt_hàng giảm thuế theo Nghị_quyết 43/2022/QH15.",O O O O O O O O O O O O O O O O O O O O
Thuế_suất thuế GTGT và tiền thuế GTGT ghi theo số thuế đã nộp ở khâu nhập_khẩu .,O B-TAX_TYPE I-TAX_TYPE O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O
"Lưu_ý : Để phát_hành hoá_đơn điện_tử trên chứng_từ Bán hàng xuất_khẩu , cần tích chọn xuất_khẩu vào khu phi thuế_quan và các trường_hợp được coi như xuất_khẩu",O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O
Phát_hành từng hoá_đơn điện_tử,O O B-VOUCHER_TYPE I-VOUCHER_TYPE
Dữ_liệu tính thuế theo PP trực_tiếp .,O O O O O O O
Nếu tích chọn : Có_thể gửi phiếu xuất kho kiêm vận_chuyển nội_bộ / gửi bán đại_lý lên EasyInvoice để phát_hành như hoá_đơn .,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O B-VOUCHER_TYPE O
"Trên hoá_đơn điều_chỉnh giảm , chọn 1 mặt_hàng có tính_chất "" Chỉ là diễn_giải """,O B-VOUCHER_TYPE O O O O O O O O O O O O O
Báo_cáo tình_hình sử_dụng hoá_đơn,O O O B-VOUCHER_TYPE
Toàn_bộ thông_tin hồ_sơ hoá_đơn điện_tử đã được chuyển_đổi từ bản cũ lên .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O
Sau đó lấy về MISA SME để hạch_toán .,O O O O O O O O O
Xem báo_cáo hoá_đơn điện_tử,O O B-VOUCHER_TYPE I-VOUCHER_TYPE
Bước 6 : Thiết_lập email gửi hoá_đơn điện_tử,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Tại ngày 01/12/2016 , Công_ty cổ_phần đầu_tư sản_xuất Bảo_Ngọc có số_lượng hàng tồn_kho là 200 đơn_vị sản_phẩm , chi_phí cho một đơn_vị sản_phẩm là 10.000 đồng , trong tháng đơn_vị mua thêm 3 lần : lần 1 là 50 đơn_vị sản_phẩm với chi_phí cho một đơn_vị sản_phẩm là 11.000 đồng , lần 2 là 400 đơn_vị sản_phẩm với chi_phí cho một đơn_vị sản_phẩm là 12.000 đồng , lần 3 là 350 đơn_vị sản_phẩm với chi_phí cho một đơn_vị sản_phẩm là 14.000 đồng .",O B-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O O O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O O O O O O B-MONEY I-MONEY O O O O O O O O O O O O O O B-MONEY I-MONEY O
Tích chọn hoá_đơn nếu muốn chương_trình tự_động gửi thông_tin về hoá_đơn điện_tử cho khách_hàng ngay sau khi thực_hiện chức_năng phát_hành hoá_đơn điện_tử .,O O B-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Khi công_ty phát_sinh nghiệp_vụ nộp thuế GTGT hàng nhập_khẩu bằng tiền gửi ngân_hàng , sẽ phát_sinh các hoạt_động sau :",O O O O O B-TAX_TYPE I-TAX_TYPE O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O
Chi_phí nguyên_vật_liệu trực_tiếp : 44.000.000.000 đồng .,O O O O B-MONEY I-MONEY O
"Vào menu Hệ_thống \ Thiết_lập email gửi báo_cáo \ Thiết_lập mẫu Email , Zalo",O O O O O O O O O O O O O O
"Lưu_ý : Trước khi lập tờ khai đăng_ký sử_dụng hoá_đơn điện_tử , kế_toán phải cắm USB token của đơn_vị vào máy_tính để phục_vụ cho việc đăng_ký chứng_thư số sử_dụng .",O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O
Tích chọn hình_thức gửi hoá_đơn nháp : Gửi qua email hoặc Gửi qua Zalo,O O O O B-VOUCHER_TYPE O O O O O O O O O
"Phần_mềm đáp_ứng lấy dữ_liệu hoá_đơn điện_tử theo nghị_định 123/2020/NĐ-CP từ meInvoice về SME để hạch_toán ghi_nhận doanh_thu , lập hoá_đơn cho hoá_đơn điều_chỉnh / thay_thế .",O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Vật_liệu chính A nhập kho thiếu 5% so với số_lượng được phản_ánh trên hoá_đơn GTGT , chưa rõ nguyên_nhân .",O O O O O O O O O O O O O B-VOUCHER_TYPE B-TAX_TYPE O O O O O
Nhấn_No : Không lấy về dữ_liệu hoá_đơn từ meInvoice .,O O O O O O B-VOUCHER_TYPE O O O
Phát_hành hàng_loạt hoá_đơn điện_tử,O O B-VOUCHER_TYPE I-VOUCHER_TYPE
Tại thời_điểm mua trái_phiếu người mua phải trả 10.450.000 đ trong đó có phụ_trội trái_phiếu .,O O O O O O O O B-MONEY I-MONEY O O O O O O
"Trích tài_liệu kế_toán tại công_ty cổ_phần thực_phẩm Thiên_Hương ( đơn_vị cấp trên ) và đơn_vị nội_bộ hạch_toán phụ_thuộc N : áp_dụng phương_pháp kê_khai thường_xuyên để kế_toán hàng tồn_kho , kê_khai và nộp thuế GTGT theo phương_pháp khấu_trừ với thuế_suất 10% , thực_hiện thanh_toán qua ngân_hàng .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O B-TAX_RATE O O O O O O
"Sau khi có đủ chữ_ký của Giám_đốc và kế_toán_trưởng , kế_toán thanh_toán ngân_hàng sẽ mang séc đi rút_tiền mặt tại ngân_hàng về nhập quỹ tiền_mặt của công_ty .",O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O
"Chữ D : Áp_dụng đối_với hoá_đơn bán tài_sản công và hoá_đơn bán hàng dự_trữ quốc_gia hoặc hoá_đơn điện_tử đặc_thù không nhất_thiết phải có một_số tiêu_thức do các doanh_nghiệp , tổ_chức đăng_ký sử_dụng ;",O O O O O B-VOUCHER_TYPE O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O
Hoá_đơn có mã cơ_quan thuế : Hoá_đơn tự_động chuyển lên cơ_quan thuế Chờ cấp mã,B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O O
Lập hoá_đơn mới thay_thế cho hoá_đơn sai_sót,O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O
"Kết_nối phần_mềm bán hàng : phần_mềm quản_lý cửa_hàng , phần_mềm quản_lý nhà_hàng , hệ_thống website thương_mại_điện_tử .",O O O O O O O O O O O O O O O O O
Xuất hàng_hoá để vận_chuyển đến cửa_khẩu hay đến_nơi làm thủ_tục xuất_khẩu .,O O O O O O O O O O O O
Người dùng được phân_quyền làm_việc với chi_nhánh và sổ nào thì chỉ có_thể sử_dụng nghiệp_vụ Hoá_đơn điện_tử tương_ứng với chi_nhánh và sổ đó .,O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
Khai_báo chứng_từ bán hàng và KHÔNG tích chọn Lập kèm hoá_đơn .,O O O O O O O O O O B-VOUCHER_TYPE O
"Trường_hợp Thủ_quỹ có tham_gia sử_dụng phần_mềm , sau khi phiếu chi_trả tiền cho nhà_cung_cấp được lập , chương_trình sẽ tự_động sinh ra phiếu chi trên tab Đề_nghị thu , chi của Thủ_quỹ .",O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O
Góp vốn bằng TSCĐ hữu_hình : Nguyên giá : 4.000 triệu đồng ;,O O O O O O O O O B-MONEY I-MONEY I-MONEY O
Kế_toán thanh_toán căn_cứ vào Phiếu chi có chữ_ký của thủ_quỹ và người nhận tiền để ghi số kể toán tiền_mặt .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Nhân_viên mua hàng , bộ_phận sử_dụng xác_nhận dịch_vụ cung_ứng hoàn_thành .",O O O O O O O O O O O
Nhập kho dụng_cụ B mua của Y với giá mua 198.000.000 đồng ( đã có thuế GTGT 10% ) đã thanh_toán .,O O O O O O O O O O B-MONEY I-MONEY O O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE O O O O
"Hộ kinh_doanh , cá_nhân kinh_doanh thuộc trường_hợp thực_hiện chế_độ kế_toán và nộp thuế theo phương_pháp kê_khai phải sử_dụng hoá_đơn điện_tử ; Hộ kinh_doanh , cá_nhân kinh_doanh nộp thuế theo phương_pháp khoán nếu có yêu_cầu sử_dụng hoá_đơn thì cơ_quan thuế cấp lẻ hoá_đơn điện_tử theo từng lần phát_sinh ; Hộ kinh_doanh , cá_nhân kinh_doanh khai thuế theo từng lần phát_sinh nếu có yêu_cầu sử_dụng hoá_đơn thì cơ_quan thuế cấp lẻ hoá_đơn điện_tử theo từng lần phát_sinh .",O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Quy_trình nghiệp_vụ hoá_đơn điện_tử có mã của Cơ_quan thuế,O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Thiết_lập thông_tin đơn_vị .,O O O O
"Ngày 28/12/2011 , Công_ty cổ_phần sữa Hà_Lan ký hợp_đồng thuê TSCĐ với công_ty cho thuê tài_chính Vietcombank .",B-DATE I-DATE O O O O O O O O O O O O O O O O
Nếu chọn phương_thức chuyển dữ_liệu hoá_đơn theo bảng tổng_hợp dữ_liệu hoá_đơn điện_tử thì định_kỳ theo kỳ kê_khai thuế GTGT đơn_vị đang áp_dụng ( theo tháng / quý ) kế_toán lập bảng tổng_hợp dữ_liệu hoá_đơn gửi cơ_quan thuế .,O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O
Tham_khảo hướng_dẫn tải và cài_đặt phần_mềm Tại đây .,O O O O O O O O O
"Giúp doanh_nghiệp tiết_kiệm thời_gian , công_sức và chi_phí ra ngân_hàng .",O O O O O O O O O O O
"Công_ty cổ_phần sữa Hà_Lan lập báo_cáo tài_chính theo quý , nộp thuế GTGT theo phương_pháp khấu_trừ , thực_hiện thanh_toán qua ngân_hàng , có tài_liệu như sau về quá_trình thuê tài_sản_cố_định dạng thuê hoạt_động cho phòng kinh_doanh sử_dụng .",O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O O O O O O O O O O O O O O O
"Thao_tác thêm nhanh danh_mục khai_báo khách_hàng / Nhà_cung_cấp , phần_mềm tự_động lấy thông_tin đã kiểm_tra vào dữ_liệu khai_báo .",O O O O O O O O O O O O O O O O O O O
Năm thứ : 4 ; Khấu_hao luỹ kế cuối năm : 8.920.000 đồng,O O O O O O O O O O O B-MONEY I-MONEY
"Đối_với doanh_nghiệp tính thuế theo PP khấu_trừ , trên tab 2 .",O O O O O O O O O O O O
Tại mục Tài_khoản đi : Chọn tài_khoản chi tiền .,O O O O O O O O O O
Chọn_Loại tiền .,O O O
Huỷ hoá_đơn cũ trên MISA SME,O B-VOUCHER_TYPE O O O O
Khai_báo các thông_tin chung về hợp_đồng .,O O O O O B-VOUCHER_TYPE O
"Tình_huống 1 : Nếu tiền chiết_khấu thương_mại nhỏ hơn số tiền trên hoá_đơn cuối_cùng sẽ trừ số tiền chiết_khấu đó vào hoá_đơn cuối_cùng ( lập hoá_đơn có thể_hiện chiết_khấu thương_mại trên hoá_đơn bán hàng_hoá , dịch_vụ cuối_cùng ) .",O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE O O O O O O O
"Lưu_ý : Trường_hợp muốn gửi thông_tin hoá_đơn điện_tử cho cùng lúc nhiều địa_chỉ email thì nhập các địa_chỉ email này và mục Email và cách nhau bởi dấu "" ; """,O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O O O O O
Biết rằng nguyên giá 900.000.000 đ đã hao_mòn 7.500.000 đ .,O O O O B-MONEY I-MONEY O O B-MONEY I-MONEY O
"Hoặc , chuyển_đổi từ_mẫu hoá_đơn điện_tử theo quy_định cũ sang mẫu hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP trên MISA SME .",O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
Nhập lại kho nguyên_liệu A đã chế_biến hoàn_thành .,O O O O O O O O O
Chỉ_tiêu : Sản_phẩm dở_dang ; Công_đoạn 1 : 20.000.000 đồng ; Công_đoạn 2 : 15.000.000 đồng ; Công_đoạn 3 : 10.000.000 đồng .,O O O O O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O O O O B-MONEY I-MONEY O
Người dùng có_thể lập biên_bản thoả_thuận hoá_đơn sai_sót với người mua .,O O O O O O B-VOUCHER_TYPE O O O O O
"Ngày 3/10 , phiếu chi số 0110 chi mua hàng_hoá K nhập kho , giá mua chưa thuế theo hoá_đơn 0350128 là 10.000.000 đồng , thuế GTGT 10% .",B-DATE I-DATE O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O B-VOUCHER_TYPE O O B-MONEY I-MONEY O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE O
Lập và phát_hành phiếu xuất kho kiêm vận_chuyển nội_bộ hoặc lập và phát_hành phiếu xuất kho gửi bán đại_lý trên meInvoice Web,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
"Nghiệp_vụ "" Nộp thuế GTGT , thu_nhập doanh_nghiệp , TTĐB , thuế_môn_bài ... bằng tiền gửi ngân_hàng "" chỉ thực_hiện được khi trên phần_mềm đã phát_sinh các chứng_từ hạch_toán chi_phí thuế GTGT , thu_nhập doanh_nghiệp , TTĐB , thuế_môn_bài ...",O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE O O O
Lưu_ý : Việc thiết_lập kết_nối phần_mềm quản_lý nhà_hàng gồm 2 bước :,O O O O O O O O O O O O
Phần_mềm bổ_sung thêm tickbox Là hoá_đơn chiết_khấu trên form hoá_đơn điều_chỉnh .,O O O O O B-VOUCHER_TYPE O O O B-VOUCHER_TYPE O O
"Đối_với các hoá_đơn điện_tử phát_hiện sai thông_tin sau khi đã phát_hành ( đã ký điện_tử ) , nếu thuộc trường_hợp được phép xoá hoá_đơn thì thực_hiện trên chương_trình như sau :",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O
Còn với chiết_khấu thương_mại cho hàng mua về đã được tiêu_thụ sẽ được hạch_toán trên Chứng_từ nghiệp_vụ khác của phân hệ Tổng_hợp như sau :,O O O O O O O O O O O O O O O O O O O O O O O O O
Người mua hàng tra_cứu hoá_đơn điện_tử,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE
"Sau khi hoàn_tất việc lấy dữ_liệu , chương_trình sẽ thông_báo kết_quả trên quả cầu góc trên bên phải màn_hình .",O O O O O O O O O O O O O O O O O O O O
Lập hoá_đơn trên MISA SME.NET,O B-VOUCHER_TYPE O O O
"Kiểm_tra và khai_báo bổ_sung các thông_tin còn thiếu cho chứng_từ mua hàng trên các tab chi_tiết , sau đó nhấn Cất .",O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O
"Ngày 1/11/2013 , dùng khoản vay cho đầu_tư vào xây_dựng nhà_xưởng sản_xuất bia : 3.600.000 đồng .",B-DATE I-DATE O O O O O O O O O O O O B-MONEY I-MONEY O
Mã cơ_quan thuế cấp,O O O O
1 kí_tự tiếp_theo hiển_thị số liên của hoá_đơn ( 0 ) .,O O O O O O O B-VOUCHER_TYPE O O O O
Khởi tạo_mẫu hoá_đơn Đăng_kiểm xe_cơ_giới từ bộ mẫu có sẵn trên meInvoice web .,O O B-VOUCHER_TYPE O O O O O O O O O O O
"Trên chứng_từ bán hàng được sinh ra , chọn thêm dòng mặt_hàng Giảm thuế GTGT , tự tính thuế GTGT giảm = Thành tiền * Tỷ_lệ tính thuế theo quy_định của nhóm ngành_nghề tương_ứng * 20% , theo 1 trong 2 cách sau :",O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O O O O O O O O O O O O O O
Nhấn_Yes trên form thông_báo .,O O O O O
"Chỉ có_thể lập hoá_đơn bán_lẻ xăng_dầu từ chứng_từ bán hàng_hoá , dịch_vụ trong nước .",O O O B-VOUCHER_TYPE O O O O O O O O O O O
Hãy ghi_nhận giao_dịch bán tài_sản_cố_định và phân_bổ chênh_lệch giữa giá bán ( chưa gồm 10% thuế GTGT ) với giá_trị còn lại của tài_sản_cố_định đó .,O O O O B-ACCOUNT_NAME O O O O O O O O O B-TAX_RATE B-TAX_TYPE I-TAX_TYPE O O O O O O B-ACCOUNT_NAME O O
"Để phát_hành được hoá_đơn điện_tử theo Nghị_định 123/2020/NĐ-CP , tôi cần làm như_thế_nào để huỷ hoá_đơn giấy đã thông_báo phát_hành nhưng chưa sử_dụng hết ?",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O
Chuyển bảng tổng_hợp dữ_liệu hoá_đơn điện_tử : Áp_dụng với các đơn_vị bán Xăng_dầu cho toàn_bộ khách_hàng là cá_nhân không kinh_doanh .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O
"Hoá_đơn gốc ghi sai thông_tin số_lượng hàng_hoá : Số_lượng ghi trên hoá_đơn 50 , số_lượng đúng là 30 .",B-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O
Tồn_kho đầu kỳ 2.000 kg .,O O O O O O
"Trường_hợp số thuế thực nộp nhỏ hơn số thuế phải nộp , cần nhập lại số tiền thuế thực nộp vào cột Số nộp lần này .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
Chi_phí thanh_lý chưa thanh_toán 10.000.000 đồng ( chưa gồm 10% thuế GTGT ) .,O O O O B-MONEY I-MONEY O O O B-TAX_RATE B-TAX_TYPE I-TAX_TYPE O O
Hướng_dẫn cách lập và phát_hành hoá_đơn Vé máy_bay trên phần_mềm MISA SME .,O O O O O B-VOUCHER_TYPE O O O O O O O
Chọn loại chứng_từ mua hàng là Mua hàng trong nước không qua kho .,O O O O O O O O O O O O O O
"Tiện_ích này hỗ_trợ các doanh_nghiệp , tổ_chức dễ_dàng xác_định hàng_hoá dịch_vụ của đơn_vị có thuộc đối_tượng được giảm thuế hay không .",O O O O O O O O O O O O O O O O O O O O O O
"Ngày 20/3/2016 , công_ty mua thiết_bị đưa vào lắp_đặt , tổng_số tiền phải thanh_toán ghi trên hoá_đơn người bán bao_gồm thuế GTGT 10% là 396.000.000 đồng .",B-DATE I-DATE O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O B-TAX_TYPE I-TAX_TYPE B-TAX_RATE O B-MONEY I-MONEY O
"Đơn_giá xuất kho 40.000 đồng , đơn_giá bán chưa có thuế GTGT 50.000 đồng , chưa thu tiền .",O O O B-MONEY I-MONEY O O O O O B-TAX_TYPE I-TAX_TYPE B-MONEY I-MONEY O O O O O
Chương_trình không cho_phép có 2 ký_hiệu hoá_đơn giống nhau trong cùng 1 loại hoá_đơn .,O O O O O O B-VOUCHER_TYPE O O O O O O B-VOUCHER_TYPE O
Khấu_hao : 5.200.000.000 đồng,O O B-MONEY I-MONEY
Tài_sản_cố_định này được thiết_kế riêng cho công_ty cổ_phần sữa Hà_Lan .,O O O O O O O O O O O
"Ngày 30/9 , thanh_toán toàn_bộ lương tháng 8 bằng tiền_mặt và làm bảng lương , các khoản trích theo lương tháng 9 cho công_nhân_viên .",B-DATE I-DATE O O O O B-DATE I-DATE O O O O O O O O O O O O B-DATE I-DATE O O O
Tính ra số bảo_hiểm_xã_hội phải trả công_nhân trực_tiếp sản_xuất trong kỳ là 5.000.000 đồng ; nhân_viên quản_lý phân_xưởng là 3.000.000 đồng .,O O O O O O O O O O O O B-MONEY I-MONEY O O O O O B-MONEY I-MONEY O
Chuyển hoá_đơn điện_tử đầu_vào vào phần_mềm,O O O O O O
Xem hướng_dẫn khai_báo người dùng và chọn vai_trò cho người dùng tại đây .,O O O O O O O O O O O O O O
Khởi tạo_mẫu hoá_đơn Đăng_kiểm xe_cơ_giới từ bộ mẫu có sẵn trên meInvoice Web,O O B-VOUCHER_TYPE O O O O O O O O O O
"Nhấn chọn Cc / Bcc , sau đó nhập trực_tiếp địa_chỉ email hoặc nhấn vào biểu_tượng Cài_đặt để ngầm định nhanh Thiết_lập gửi email đồng_thời cho hoá_đơn",O O O O O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE
